1    4.060000
2    3.970000
3    4.000000
4    4.000000
5    4.100000
1    2.290000
2    2.270000
3    2.260000
4    2.260000
5    2.160000
1    1.990000
2    2.020000
3    1.960000
4    2.040000
5    2.000000
1    2.050000
2    2.090000
3    2.010000
4    2.030000
5    1.980000
