-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	-200.00	
 0.00	-102.71	-144.46	-164.96	-176.84	-184.66	-190.29	-194.62	-198.11	-201.02	-203.50	-205.66	-207.57	-209.27	-210.81	-212.22	-213.50	-214.68	-215.77	-216.78	-217.72	-218.59	-219.40	-220.16	-220.87	-221.54	-222.16	-222.74	-223.28	-223.79	-224.26	-224.70	-225.10	-225.48	-225.83	-226.15	-226.44	-226.71	-226.95	-227.16	-227.35	-227.52	-227.66	-227.78	-227.88	-227.96	-228.01	-228.04	-228.04	-228.03	-227.99	-227.93	-227.84	-227.74	-227.61	-227.46	-227.28	-227.08	-226.86	-226.61	-226.33	-226.03	-225.70	-225.34	-224.96	-224.54	-224.10	-223.62	-223.11	-222.56	-221.98	-221.35	-220.68	-219.97	-219.22	-218.41	-217.54	-216.62	-215.64	-214.58	-213.44	-212.22	-210.90	-209.48	-207.93	-206.23	-204.38	-202.32	-200.04	-197.47	-194.56	-191.20	-187.26	-182.54	-176.74	-169.34	-159.45	-145.31	-123.21	-84.07	-2.76	200.00	
 0.00	-65.40	-109.15	-137.54	-156.74	-170.49	-180.88	-189.09	-195.80	-201.46	-206.31	-210.56	-214.33	-217.71	-220.77	-223.55	-226.10	-228.45	-230.62	-232.63	-234.50	-236.24	-237.86	-239.38	-240.79	-242.12	-243.36	-244.52	-245.60	-246.61	-247.55	-248.42	-249.23	-249.99	-250.68	-251.32	-251.91	-252.44	-252.92	-253.35	-253.73	-254.06	-254.35	-254.59	-254.78	-254.93	-255.04	-255.09	-255.11	-255.08	-255.00	-254.88	-254.71	-254.50	-254.24	-253.94	-253.59	-253.19	-252.74	-252.24	-251.69	-251.09	-250.43	-249.72	-248.95	-248.12	-247.23	-246.27	-245.25	-244.16	-242.99	-241.74	-240.41	-239.00	-237.48	-235.87	-234.15	-232.31	-230.34	-228.23	-225.97	-223.54	-220.91	-218.08	-214.99	-211.63	-207.95	-203.88	-199.36	-194.30	-188.56	-181.97	-174.29	-165.17	-154.08	-140.18	-122.13	-97.59	-62.46	-9.33	74.05	200.00	
 0.00	-48.72	-88.23	-118.31	-141.09	-158.69	-172.66	-184.05	-193.56	-201.69	-208.74	-214.95	-220.49	-225.47	-229.99	-234.12	-237.90	-241.39	-244.62	-247.62	-250.40	-253.00	-255.42	-257.69	-259.81	-261.79	-263.64	-265.37	-266.99	-268.49	-269.90	-271.21	-272.43	-273.55	-274.59	-275.55	-276.42	-277.22	-277.94	-278.58	-279.16	-279.66	-280.08	-280.44	-280.73	-280.96	-281.11	-281.20	-281.22	-281.17	-281.06	-280.87	-280.62	-280.31	-279.92	-279.46	-278.94	-278.34	-277.67	-276.92	-276.10	-275.20	-274.22	-273.15	-272.00	-270.76	-269.43	-268.00	-266.47	-264.83	-263.08	-261.22	-259.23	-257.11	-254.85	-252.44	-249.87	-247.12	-244.19	-241.04	-237.67	-234.05	-230.14	-225.92	-221.34	-216.35	-210.90	-204.89	-198.23	-190.79	-182.40	-172.83	-161.77	-148.77	-133.22	-114.18	-90.29	-59.47	-18.69	36.17	109.28	200.00	
 0.00	-40.24	-75.73	-105.37	-129.64	-149.53	-166.01	-179.87	-191.72	-201.99	-211.01	-219.02	-226.20	-232.70	-238.61	-244.02	-249.00	-253.60	-257.86	-261.82	-265.50	-268.94	-272.15	-275.15	-277.96	-280.58	-283.04	-285.33	-287.48	-289.49	-291.35	-293.09	-294.71	-296.21	-297.59	-298.86	-300.02	-301.08	-302.04	-302.89	-303.65	-304.32	-304.89	-305.37	-305.75	-306.05	-306.25	-306.37	-306.39	-306.33	-306.18	-305.94	-305.61	-305.18	-304.67	-304.06	-303.36	-302.57	-301.67	-300.68	-299.59	-298.39	-297.08	-295.67	-294.14	-292.49	-290.72	-288.82	-286.79	-284.61	-282.29	-279.82	-277.18	-274.37	-271.37	-268.18	-264.77	-261.13	-257.24	-253.08	-248.62	-243.83	-238.68	-233.12	-227.10	-220.55	-213.40	-205.55	-196.88	-187.24	-176.43	-164.19	-150.18	-133.94	-114.84	-92.04	-64.37	-30.32	11.98	64.43	127.89	200.00	
 0.00	-35.51	-68.09	-96.79	-121.55	-142.77	-160.98	-176.72	-190.45	-202.54	-213.28	-222.91	-231.60	-239.51	-246.73	-253.36	-259.48	-265.15	-270.40	-275.29	-279.85	-284.10	-288.08	-291.80	-295.29	-298.55	-301.60	-304.45	-307.12	-309.61	-311.94	-314.10	-316.11	-317.97	-319.69	-321.28	-322.72	-324.04	-325.23	-326.30	-327.25	-328.07	-328.78	-329.38	-329.86	-330.23	-330.48	-330.63	-330.66	-330.58	-330.39	-330.09	-329.68	-329.15	-328.51	-327.76	-326.88	-325.89	-324.78	-323.54	-322.18	-320.69	-319.06	-317.30	-315.39	-313.34	-311.14	-308.77	-306.25	-303.54	-300.66	-297.58	-294.30	-290.81	-287.09	-283.12	-278.89	-274.38	-269.57	-264.42	-258.90	-252.99	-246.63	-239.78	-232.38	-224.34	-215.60	-206.03	-195.50	-183.86	-170.89	-156.32	-139.82	-120.95	-99.17	-73.75	-43.84	-8.43	33.52	82.69	138.85	200.00	
 0.00	-32.70	-63.32	-91.16	-116.02	-138.01	-157.42	-174.58	-189.82	-203.43	-215.67	-226.73	-236.80	-245.99	-254.44	-262.22	-269.42	-276.10	-282.31	-288.10	-293.50	-298.55	-303.27	-307.70	-311.84	-315.72	-319.35	-322.75	-325.94	-328.91	-331.68	-334.26	-336.66	-338.88	-340.94	-342.83	-344.56	-346.13	-347.55	-348.83	-349.96	-350.95	-351.80	-352.51	-353.08	-353.52	-353.82	-354.00	-354.04	-353.94	-353.72	-353.36	-352.86	-352.23	-351.47	-350.56	-349.52	-348.34	-347.01	-345.53	-343.90	-342.12	-340.18	-338.07	-335.80	-333.35	-330.72	-327.90	-324.88	-321.66	-318.22	-314.55	-310.64	-306.48	-302.05	-297.33	-292.30	-286.94	-281.22	-275.12	-268.58	-261.59	-254.08	-246.00	-237.28	-227.85	-217.62	-206.46	-194.25	-180.81	-165.94	-149.38	-130.82	-109.89	-86.12	-58.96	-27.82	 7.95	48.82	94.95	145.83	200.00	
 0.00	-30.99	-60.32	-87.52	-112.36	-134.84	-155.11	-173.36	-189.81	-204.71	-218.23	-230.56	-241.85	-252.23	-261.80	-270.66	-278.88	-286.52	-293.64	-300.29	-306.50	-312.32	-317.76	-322.87	-327.65	-332.14	-336.34	-340.28	-343.96	-347.40	-350.61	-353.61	-356.39	-358.96	-361.35	-363.54	-365.54	-367.37	-369.02	-370.50	-371.81	-372.96	-373.94	-374.77	-375.44	-375.95	-376.30	-376.50	-376.55	-376.44	-376.17	-375.76	-375.18	-374.45	-373.56	-372.51	-371.30	-369.93	-368.38	-366.67	-364.78	-362.71	-360.46	-358.01	-355.37	-352.53	-349.48	-346.21	-342.72	-338.98	-335.00	-330.76	-326.24	-321.42	-316.30	-310.85	-305.04	-298.86	-292.27	-285.24	-277.73	-269.70	-261.09	-251.85	-241.90	-231.17	-219.56	-206.96	-193.22	-178.19	-161.67	-143.43	-123.21	-100.67	-75.46	-47.17	-15.40	20.20	59.85	103.47	150.53	200.00	
 0.00	-29.94	-58.46	-85.22	-110.05	-132.89	-153.81	-172.92	-190.38	-206.35	-220.98	-234.43	-246.83	-258.28	-268.89	-278.74	-287.91	-296.46	-304.44	-311.91	-318.90	-325.45	-331.60	-337.36	-342.77	-347.84	-352.60	-357.05	-361.22	-365.13	-368.77	-372.16	-375.32	-378.24	-380.94	-383.43	-385.71	-387.78	-389.66	-391.34	-392.83	-394.13	-395.25	-396.19	-396.95	-397.53	-397.93	-398.16	-398.21	-398.08	-397.79	-397.31	-396.66	-395.83	-394.82	-393.63	-392.25	-390.69	-388.93	-386.98	-384.84	-382.48	-379.93	-377.15	-374.16	-370.93	-367.47	-363.76	-359.79	-355.56	-351.05	-346.24	-341.12	-335.67	-329.88	-323.72	-317.16	-310.19	-302.76	-294.84	-286.40	-277.38	-267.74	-257.40	-246.31	-234.37	-221.50	-207.58	-192.48	-176.05	-158.12	-138.48	-116.90	-93.12	-66.87	-37.86	-5.82	29.42	67.93	109.54	153.80	200.00	
 0.00	-29.31	-57.35	-83.87	-108.73	-131.87	-153.32	-173.14	-191.43	-208.32	-223.92	-238.36	-251.74	-264.17	-275.73	-286.50	-296.56	-305.96	-314.76	-323.01	-330.74	-338.00	-344.81	-351.21	-357.22	-362.86	-368.15	-373.11	-377.76	-382.11	-386.17	-389.95	-393.48	-396.74	-399.76	-402.53	-405.08	-407.40	-409.49	-411.37	-413.04	-414.49	-415.74	-416.79	-417.64	-418.29	-418.74	-418.99	-419.05	-418.91	-418.57	-418.04	-417.31	-416.38	-415.25	-413.92	-412.38	-410.63	-408.67	-406.49	-404.10	-401.47	-398.61	-395.51	-392.17	-388.56	-384.70	-380.56	-376.14	-371.42	-366.39	-361.03	-355.33	-349.27	-342.83	-335.98	-328.70	-320.97	-312.73	-303.97	-294.64	-284.69	-274.07	-262.71	-250.55	-237.51	-223.49	-208.38	-192.07	-174.43	-155.28	-134.47	-111.79	-87.06	-60.04	-30.56	 1.55	36.37	73.90	113.95	156.15	200.00	
